source_file,task,feature_type,channel,source_row,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31
resting_mav_normal - C3.csv,resting,mav,C3,68,,id158,11.82746335,14.9091236,4.525146279,7.607147316,5.081852206,9.640752818,11.35562279,16.95814882,19.12696226,id158,9.00703807,11.43095552,4.052275856,5.664029838,3.686235509,4.761183217,6.423930505,12.97886874,13.33729477,id158,8.966613786,8.689698909,4.859167712,6.938548987,5.311582135,6.961468125,6.991953668,21.0831872,16.60297667
resting_mav_normal - C3.csv,resting,mav,C3,69,,id159,7.706177384,14.56328175,13.13239787,17.63017768,13.78144516,1.385860383,17.88653983,14.37982908,12.61344172,id159,6.842462989,11.81275026,10.9530086,15.26062553,15.82983709,1.103172277,20.90302003,12.36073159,13.205486,id159,9.05122862,12.79473545,14.41223158,13.83891987,13.07547035,1.283754325,21.08184257,19.14115673,10.45265953
resting_mav_normal - C3.csv,resting,mav,C3,70,,id16,10.432912,6.991455573,4.354553041,1.34529342,1.058525583,3.167763071,3.647811662,5.864771306,6.119226553,id16,6.237394026,4.306609905,2.694346219,0.8434037553,1.60257418,3.60213089,3.989842561,7.554604097,5.113559546,id16,8.184607154,6.922261974,4.127834415,1.339813486,2.265149322,5.39414488,5.254757274,9.268922608,6.21802666
resting_mav_normal - C3.csv,resting,mav,C3,71,,id160,10.70492936,12.7640483,11.6144049,13.34686067,6.254608276,15.65671905,16.48967967,10.69247495,18.81533539,id160,8.548539363,11.84244107,10.98692674,14.46748026,5.463877398,13.94957614,16.64156609,8.095695358,17.65078839,id160,9.46003319,17.44744532,15.22788547,15.77401019,6.085307441,16.21547277,22.40191974,11.54323858,35.94860045
resting_mav_normal - C3.csv,resting,mav,C3,72,,id161,11.92577362,16.05711387,10.99691605,17.41607813,15.87419574,16.42822427,16.92173029,9.170414846,17.13640566,id161,8.178391731,9.376552692,9.023142672,16.41444277,14.01535085,14.59099743,12.51216512,7.374420673,15.35917796,id161,10.14616159,17.36410358,10.28498878,16.27011376,20.90518869,19.3832069,13.39250394,12.01192564,22.36849273
resting_mav_normal - C3.csv,resting,mav,C3,73,,id162,7.496578633,9.713937751,11.63389371,4.605699288,11.11269944,12.02298199,15.36597303,2.374479943,8.749435853,id162,6.403556596,8.422941661,9.230174291,5.486194365,15.32538903,15.81336381,21.22102477,2.618855653,4.186810966,id162,9.815276618,12.31337334,13.91691309,5.649849435,7.712523537,15.37315434,20.55246649,3.221363034,6.628497307
resting_mav_normal - C3.csv,resting,mav,C3,74,,id163,14.83934379,17.54912816,9.000393557,9.987782477,14.02069159,13.81814303,15.71380424,9.00542452,11.12300088,id163,16.50423182,17.89253677,11.75973676,10.24413884,17.89987231,15.6934054,16.65662667,12.46776946,14.3797788,id163,20.56147883,23.92496926,15.74382369,12.85948493,21.76310751,25.53542396,27.31743447,11.89913778,15.93249833
resting_mav_normal - C3.csv,resting,mav,C3,75,,id164,8.268199291,6.725588043,15.88901593,18.70726701,14.85093946,13.94836146,14.96291089,20.84606879,17.88610855,id164,6.73007876,4.672755517,13.34538512,16.02248766,14.8787382,9.302799507,11.70122814,14.58675117,13.97818133,id164,6.810907301,4.0286859,16.29798039,11.46852647,16.49435911,10.3332163,11.84262332,13.55596475,17.97854565
resting_mav_normal - C3.csv,resting,mav,C3,76,,id165,20.52176608,22.40003898,9.053423242,8.785589518,13.15444606,12.69533275,1.576355218,11.46667373,16.43154895,id165,16.78285576,13.06560081,7.856811659,8.616750261,9.76870916,10.80336778,1.930781894,8.94058841,12.65153996,id165,20.36184843,21.63636069,15.79187342,11.51891317,15.28557179,16.79915485,3.02419202,14.82217317,27.22716913
resting_mav_normal - C3.csv,resting,mav,C3,77,,id166,19.34647762,1.999475943,2.290617486,4.213919284,18.65311907,0.6060218954,0.5698575866,1.2980034,4.651085381,id166,11.1173691,2.171962076,2.412263684,4.025666812,14.63887541,1.008862006,0.9528205204,3.002515396,2.200432096,id166,14.05642261,3.426312418,4.116601446,3.962660492,15.20001025,1.449669292,1.368275435,5.145556402,4.450000467
resting_mav_normal - C3.csv,resting,mav,C3,78,,id167,17.17601574,14.63455551,20.41286008,22.1634909,10.54230095,20.07396209,18.64443855,13.54026699,13.81336323,id167,10.16345582,10.80604266,16.02909871,17.34717916,7.46183116,16.91740933,14.91771166,12.5504112,11.11978703,id167,13.98541445,9.638333681,14.10371803,17.93138274,10.73102209,12.2546427,14.09890339,10.77340271,16.35035932
resting_mav_normal - C3.csv,resting,mav,C3,79,,id168,19.56294422,18.25753249,13.07415607,16.52294213,20.01713986,21.70905509,10.05555917,15.35934477,13.25836366,id168,17.27263461,13.57892487,12.56085319,13.13650538,13.1700564,18.86494432,9.387846888,15.82995925,14.88373908,id168,22.66790091,14.81327553,17.08663566,20.0318534,23.61337546,24.28222809,17.35397683,27.64299505,16.17084622
resting_mav_normal - C3.csv,resting,mav,C3,80,,id169,20.23447173,12.3448801,4.61166139,5.27986417,9.775862752,2.431087343,6.194471418,1.086975839,6.84677629,id169,17.83716778,9.33424463,4.745214763,4.880061149,3.828605957,1.566901393,4.228276069,1.565974569,8.518311457,id169,23.88729566,17.55072555,4.368596195,7.102739793,8.057764778,2.862970554,9.46818317,2.022893453,9.550232331
resting_mav_normal - C3.csv,resting,mav,C3,81,,id17,10.12851342,4.018927633,5.56698591,0.126143245,0.4776347438,9.038263956,4.332118947,7.947996119,0.06068767204,id17,6.037375705,2.586074024,2.950255318,0.129835294,0.536011937,4.632088729,1.770975268,3.262768412,0.05334761334,id17,7.227158899,2.805497894,2.579433288,0.134184865,0.4997805486,4.871519324,1.97016525,2.940208986,0.0556796753
resting_mav_normal - C3.csv,resting,mav,C3,82,,id170,3.330628774,9.226247204,15.46289439,1.38498143,12.42538636,6.542960162,16.52596353,21.78335722,13.05770046,id170,4.477957849,11.28586153,18.85997515,2.410517237,15.56386526,5.745735656,16.30516733,26.0705198,15.35917688,id170,4.555126424,11.85579618,19.83408293,3.772859138,15.22530082,7.694871961,18.93281265,30.4603431,21.93908126
resting_mav_normal - C3.csv,resting,mav,C3,83,,id18,5.207359305,0.99573202,2.883041947,2.305553214,9.38120768,5.05077481,0.7699319543,0.5572491437,3.677859305,id18,7.730495655,0.5772673193,5.056114313,3.768550242,11.49539706,7.849337104,0.7397480842,2.113930878,4.967628993,id18,10.03967498,0.8987945506,3.280327696,2.259484631,12.22981594,10.22247502,0.7392193251,2.763330904,6.847193867
resting_mav_normal - C3.csv,resting,mav,C3,84,,id19,4.755343664,9.050150557,8.251331992,7.936396724,11.03385439,6.951857304,7.777100553,5.424425125,11.09526297,id19,2.310086874,6.403614566,8.252843396,4.877983089,10.72633497,3.873213619,7.565119622,3.791086584,10.61603948,id19,2.532289549,8.062728485,5.779655164,7.668225473,11.59684904,4.316778213,6.624593649,5.259880363,8.318352658
resting_mav_normal - C3.csv,resting,mav,C3,85,,id2,18.02311434,15.5062101,14.32071191,10.01140555,12.06910128,1.428013954,13.63407694,14.54686624,13.18138217,id2,12.69380053,9.027058727,11.5400777,7.299625372,8.348296725,1.138034813,9.16545565,8.312154503,11.83005971,id2,11.83395263,8.77111515,11.09733421,6.179841248,8.925506445,2.227124157,9.625327905,8.997060186,11.29574292
resting_mav_normal - C3.csv,resting,mav,C3,86,,id20,14.0439288,10.53444388,12.29084739,13.37900166,15.88955696,6.951231649,11.60433292,7.025113576,6.432765062,id20,9.847267007,6.395715631,9.306347768,10.48598323,9.995662168,6.198440029,11.07223954,3.595243234,7.408189371,id20,16.25842364,6.955183596,8.798832546,10.73516842,11.73973139,5.995468082,12.65413999,4.119625796,8.0686608
resting_mav_normal - C3.csv,resting,mav,C3,87,,id21,4.474247106,5.683805411,7.007792882,6.945236444,3.755601187,11.53668682,7.898333794,10.95995237,11.10126382,id21,3.542756116,3.639655922,6.361196165,4.773740439,2.675876638,10.10256751,6.352938859,8.631814432,6.465591848,id21,2.7653522,4.290122044,6.829588129,4.98242969,2.323682627,8.825119743,6.506645303,11.63025305,10.58493777
resting_mav_normal - C3.csv,resting,mav,C3,88,,id22,10.54277785,0.6941669358,0.2085615896,2.67589919,0.2619275108,23.89698953,3.112189378,5.507775085,0.4679941138,id22,6.834712017,0.5915914669,0.1382864824,1.495819339,0.1473985096,12.65347839,2.334648539,2.940032626,0.2532165705,id22,4.450965505,0.4690086097,0.1401271701,2.415265539,0.2283914702,12.43505843,3.424134979,4.574863277,0.3748093236
resting_mav_normal - C3.csv,resting,mav,C3,89,,id23,9.157668581,4.687722494,1.048708237,4.282221942,3.108071841,6.533462892,4.127482046,7.167953665,7.914302759,id23,9.045801039,4.910737261,0.8438068803,2.554800491,2.952003163,9.303922137,1.839402321,6.197613626,7.064617499,id23,10.79342106,5.315941902,0.9804230508,3.284109897,4.304972434,11.04263109,2.269600887,8.794975962,10.56041644
resting_mav_normal - C3.csv,resting,mav,C3,90,,id24,20.09659786,0.0001100376014,19.17508542,16.09201584,0.9828409796,0.0002250099441,11.5491999,12.33673973,9.648318375,id24,19.33446482,0.0002738219864,10.90426724,20.45963457,0.7042933002,0.0004185699716,7.4611384,10.58507809,13.81932522,id24,21.36762249,0.0005503090601,16.21435065,18.59377063,1.429023915,0.0007295008326,14.96789717,16.89523366,14.01155437
resting_mav_normal - C3.csv,resting,mav,C3,91,,id25,7.325358646,14.0112115,0,9.129667786,0.1333281132,0.0002029791989,0.00001837309938,0,0.1026992228,id25,7.04659273,13.59146048,0,9.684659389,0.05882330245,0.0002922389603,0.00002892328073,0,0.09259665891,id25,8.269145836,15.28694526,0,10.08536284,0.06343386189,0.0007455434095,0.00003864423217,0,0.09069440631
resting_mav_normal - C3.csv,resting,mav,C3,92,,id26,9.749671568,0.7683013664,3.802208278,9.730058308,0.09619858712,0.2384504918,3.269451126,10.64878621,5.323755195,id26,7.271043585,0.566061391,3.120345776,10.2044191,0.09199616842,0.2952977552,3.336472826,11.7125528,4.005853725,id26,8.850497768,0.7660685519,3.611754752,9.747055928,0.1040586919,0.1695616742,3.862088867,10.3043295,4.181142865
resting_mav_normal - C3.csv,resting,mav,C3,93,,id27,7.93894455,0.04632112247,20.35600164,7.567563793,13.87588091,8.830780789,4.617016209,14.51279449,5.554458195,id27,6.919193943,0.03876366955,23.98179004,9.638623717,11.52626418,8.844642135,4.046105289,15.13454395,3.769056622,id27,5.704461992,0.03901102522,17.10152837,7.35028494,15.3938167,8.083845544,5.493983364,18.12087225,4.779710667
resting_mav_normal - C3.csv,resting,mav,C3,94,,id28,0.000001722510995,23.90035751,12.91237725,11.0591372,17.59584677,19.62878274,19.53102955,6.102966542,8.734155518,id28,0.000004009784061,17.90771924,9.748701775,7.486200547,11.97062641,12.32950014,13.85815776,5.455516089,6.773254186,id28,0.000008950241215,18.09939667,8.787904856,9.287425279,13.36476621,10.41793926,10.08700956,5.951466175,7.282057868
resting_mav_normal - C3.csv,resting,mav,C3,95,,id29,4.973970226,10.33839076,8.506602729,13.58998829,13.02938852,10.88402567,10.44284159,11.26915131,16.74577792,id29,4.570537843,10.56643551,8.686220251,8.892018358,7.783762201,9.646285583,6.197664987,9.377292501,14.97832368,id29,3.357376911,11.04977387,8.133993594,9.569580518,8.176856881,8.339908264,10.84583848,11.21760739,13.64754712
resting_mav_normal - C3.csv,resting,mav,C3,96,,id3,14.08137389,20.38111475,1.07411003,3.020167818,0.2697692261,12.33150885,16.45890707,13.74490468,9.051708091,id3,9.96106619,14.01859909,0.6148353308,2.407548584,0.1492258485,10.76055898,13.16419547,13.85450534,5.707114975,id3,12.7948903,14.42830857,0.9674556732,2.644001238,0.1986898625,11.49805687,11.60040244,11.28054296,6.975375332
resting_mav_normal - C3.csv,resting,mav,C3,97,,id30,8.945593547,10.35919191,12.33772039,14.54573187,7.176375587,16.12821309,8.352795646,12.01315429,10.0173733,id30,6.706161386,9.213316525,8.502455544,11.98597054,5.689064683,15.77498668,6.195450768,11.0351755,4.41623366,id30,7.257666395,7.605472972,8.652570362,10.47229821,5.552911687,15.38642884,4.005089563,12.86320003,5.262130608
resting_mav_normal - C3.csv,resting,mav,C3,98,,id31,5.809644327,20.57821139,11.56211533,10.50975364,18.74716729,10.11486985,16.25887619,16.85895315,9.275411811,id31,5.548178554,13.38249893,9.551102369,9.516214804,6.332774699,10.39234675,16.03550473,10.67973004,8.119688445,id31,6.061928425,14.933418,10.11669485,16.29237121,8.044670652,11.45054321,14.45840198,13.99879547,8.11201365
resting_mav_normal - C3.csv,resting,mav,C3,99,,id32,2.596513236,7.716883853,4.819276683,0.4509982073,9.550720596,9.872248308,3.0877338,1.523028574,4.053925346,id32,3.367748285,7.721773204,5.862588885,0.187963384,7.521866236,6.290587364,2.799447033,1.619777335,5.014397304,id32,4.45058564,8.936911053,9.493841872,0.2650517298,11.89574047,9.461063902,3.376726735,2.294670715,9.776454846
resting_mav_normal - C3.csv,resting,mav,C3,100,,id33,9.298349215,6.228114581,8.139796363,17.72198898,8.324238594,10.64903169,0.06068841069,6.218704071,13.28037359,id33,5.688334687,4.386225426,3.501003184,20.04824452,6.847849768,13.00315442,0.03046541532,4.883086038,8.181477288,id33,6.539716666,5.549385763,5.201632563,25.33439894,18.22150891,12.05225559,0.03747412703,7.460560243,11.19303408
resting_mav_normal - C3.csv,resting,mav,C3,101,,id34,12.67590389,7.573132923,7.298197843,2.307898311,15.11407199,4.29996317,0.2015241775,2.792531981,8.162168692,id34,7.760930134,4.746116477,4.295463957,1.090739495,6.989524624,3.742696337,0.06814312691,1.565233746,3.595195261,id34,9.884592341,3.744569242,5.809528888,1.359510594,8.376832725,3.61730987,0.1057302235,1.916053071,2.439578565
resting_mav_normal - C3.csv,resting,mav,C3,102,,id35,5.755271059,12.84712073,8.411683459,18.80343768,14.30406816,14.97654066,9.082783757,7.027802182,9.146632568,id35,1.802433011,10.57593711,6.271401002,10.65086882,9.734792974,11.94030574,4.500272614,4.07557981,6.937211815,id35,2.367406206,11.54389712,6.76692315,9.809883552,10.28645156,13.88977435,5.566865522,4.590866182,6.507239611
resting_mav_normal - C3.csv,resting,mav,C3,103,,id36,1.45654354,6.523610786,7.297286654,13.23114787,4.569295678,3.225934125,9.674170426,13.31446392,16.82788734,id36,0.295181888,3.535260364,5.633087646,4.514662204,3.962287978,2.842068443,6.032490865,6.858198966,11.21663482,id36,0.3607465703,4.905633489,5.316794911,5.83740851,4.642797546,5.046347799,11.3359075,12.80799477,11.65523129
resting_mav_normal - C3.csv,resting,mav,C3,104,,id37,18.34320687,16.14772972,16.98512339,16.05427677,3.912692874,7.915948286,0.1949854171,10.37017342,10.92288297,id37,17.95828384,11.35940998,12.5326551,8.607447493,3.558632008,5.666757327,0.1832509496,6.001345627,10.35073329,id37,17.08555269,18.31988072,22.63730596,9.801744047,3.436796542,8.134562965,0.2848607847,9.616497874,11.48352127
resting_mav_normal - C3.csv,resting,mav,C3,105,,id38,3.757485877,2.229542096,8.227554891,16.30063575,14.80899556,2.467275479,1.375829774,0.0001411791559,7.837326244,id38,3.999145853,2.082261902,11.86819262,13.82129473,8.588085058,3.60651812,0.5068718363,0.0002785350118,8.914353217,id38,5.368207149,2.183527068,9.21125524,18.36351892,12.49337581,4.837881838,0.465009818,0.0005960536979,9.756259817
resting_mav_normal - C3.csv,resting,mav,C3,106,,id39,10.0268405,1.879421519,10.72440926,10.31576221,10.9756709,10.02372793,11.88032601,10.97327177,10.48909247,id39,8.553648383,1.663208998,15.94452984,14.80408661,9.555632733,10.12324337,11.19239601,6.603226493,5.853008217,id39,6.983467595,1.784034142,11.68480889,10.2574727,13.04981695,5.166403663,9.921762011,10.09041301,8.133335967
resting_mav_normal - C3.csv,resting,mav,C3,107,,id4,6.674832318,8.243332913,8.784342389,6.773362541,2.15186353,7.886559315,4.799137186,6.033525655,7.663158422,id4,5.80682184,6.466521971,6.587957965,6.097248219,2.595818627,5.876850736,3.381549501,6.726005741,6.405058349,id4,7.23786011,6.049433606,6.338314068,6.06626375,4.427780014,5.886592125,4.837343487,8.787808875,8.213652285
resting_mav_normal - C3.csv,resting,mav,C3,108,,id40,2.112316279,23.91445221,0.0237447493,4.469096208,0.3051306509,6.062853771,11.45738356,4.470949891,4.892733479,id40,0.938542844,10.18220431,0.02502243335,5.655314513,0.2259037421,2.726266839,11.70235147,2.771367003,3.525138868,id40,0.6528134653,26.40208244,0.00955367441,6.189244596,0.2082216464,3.921803818,11.92808373,3.189552573,4.011829258
resting_mav_normal - C3.csv,resting,mav,C3,109,,id41,4.760855571,2.034758576,2.506344554,3.58709805,1.871563148,6.574746448,6.973654681,2.812685401,4.64469186,id41,3.572997436,1.651010155,3.417816196,1.926971447,1.125536465,4.543186918,5.770807037,2.432051656,5.83476268,id41,3.534521698,2.150994229,4.488618985,1.944388694,2.330193517,4.374561094,8.162257256,3.28252305,5.999948658
resting_mav_normal - C3.csv,resting,mav,C3,110,,id42,3.129597544,0.0003596675642,7.81020102,5.296026626,5.096304605,7.631142057,10.71717173,6.799212893,12.30136492,id42,3.865366529,0.0006073385929,6.734111163,7.33807123,4.976450757,7.62639961,15.76215391,5.884643596,10.84265785,id42,4.28029863,0.001623038109,6.370612199,4.90908348,7.30659132,12.35492095,11.96033355,6.429978233,11.41717775
resting_mav_normal - C3.csv,resting,mav,C3,111,,id43,6.538546639,7.655090883,3.963344876,1.000235689,16.42657937,4.728113781,1.994144553,14.62858486,11.19479003,id43,3.429734715,5.338075508,2.33689339,0.7381797657,8.536807072,1.946211469,1.420938119,10.04997645,5.902484471,id43,6.441458637,12.78714634,4.99768208,1.008613891,10.34040367,4.847959612,2.07751945,15.91695718,8.959942028
resting_mav_normal - C3.csv,resting,mav,C3,112,,id44,0.9455142654,1.060676302,0.0003439833245,3.202407621,2.604732266,1.626682187,2.922682425,9.468648291,13.53968589,id44,0.4331066004,0.5523582053,0.0003298417301,1.653687158,0.5694325557,1.673669599,1.170807281,8.193159583,12.67759815,id44,0.5618616994,0.8431562383,0.0003326351031,1.784106926,0.9946689204,3.701093987,2.203103426,13.50800889,19.10000289
resting_mav_normal - C3.csv,resting,mav,C3,113,,id45,2.240337905,9.108451633,11.44221361,8.960513665,7.279926642,4.903929785,16.80123149,7.298104247,14.67538164,id45,2.457370991,11.74357063,8.061389132,5.935108857,8.81767506,5.641226169,9.446646815,8.537283418,10.05658788,id45,3.354498177,13.10896045,13.56508906,7.624956151,8.393539664,8.001594133,17.54687622,9.049816613,14.76405095
resting_mav_normal - C3.csv,resting,mav,C3,114,,id46,15.37677547,6.074698412,10.02709225,2.632099689,10.38535247,0.00001907442505,0.002052574389,7.428565726,10.82362881,id46,7.352971444,3.671100625,6.17232391,3.476906502,5.475690257,0.00002404968104,0.00104401472,4.897555365,7.442588583,id46,13.00544,7.491590679,8.457854713,5.603525857,9.927754228,0.00007608998905,0.002527725136,5.610000108,8.520379339
resting_mav_normal - C3.csv,resting,mav,C3,115,,id47,11.50183105,9.150525899,8.799847756,9.379412821,7.94318986,10.12506452,10.32221839,2.831074405,6.911555966,id47,7.234453041,6.083621654,5.635737448,4.909177362,3.240315774,6.528315208,7.132103356,2.247112896,3.906335202,id47,7.965984636,5.502117456,4.416500464,4.689349492,5.790014547,6.468744933,6.865720727,1.751377924,4.465479369
resting_mav_normal - C3.csv,resting,mav,C3,116,,id48,1.553739805,7.678462487,7.221323852,9.079100909,13.3135467,12.92211471,11.95022806,10.03003958,8.32736592,id48,1.046039606,3.983303823,4.606699047,6.607305476,7.424805526,7.373728282,5.606846067,6.852661044,5.37969763,id48,0.9500425038,5.457294822,5.42380031,6.204935257,8.50936747,7.469345963,7.39488186,5.624049421,6.099463538
resting_mav_normal - C3.csv,resting,mav,C3,117,,id49,11.96144799,14.99763196,20.16934697,8.407191074,11.71972827,12.13723411,8.411065787,8.367043749,21.36974641,id49,7.467373415,10.66428113,13.98670672,7.746196817,12.7482064,9.088835503,4.941132349,5.968357457,14.20845574,id49,9.891068263,11.03121958,16.26096489,6.969665124,14.12800239,8.756801446,6.945022713,7.143928255,21.1951571
