,High_Beta,variance (µ),,,,,,,,,Low_Beta,variance (µ),,,,,,,,,Mu,variance (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id150,0.0001459869797,0.0004805216478,0.0003460075537,0.0003402563859,0.0005794471459,0.0005825910492,0.0005935149969,0.0005421483005,0.000651634414,id150,0.00009143718826,0.0002451527755,0.0001810595266,0.0002374316518,0.0004653584072,0.0002186266719,0.0004137804725,0.0003773962268,0.0004123249108,id150,0.0000364345685,0.0002188266346,0.0003743388522,0.0003187350279,0.0003338237681,0.0002504666584,0.000527750843,0.0003471839201,0.0005152734534
,id151,0.0002452589719,0.0007249220904,0.000418124181,0.0001089980781,0.0002749284161,0.0006794678264,0.000528720119,0.0004900916317,0.0004533094836,id151,0.0001017038773,0.0002063510177,0.0002463476471,0.0000400710283,0.0001558193361,0.0005679253982,0.0003830562076,0.0002994283502,0.000310952233,id151,0.00009196244324,0.0002110719871,0.0003109553798,0.00006645301694,0.0003110672931,0.0006569748102,0.0009605228591,0.0004910632578,0.000332048949
,id152,0.000004172165488,0.000002564664147,0.001151324362,0.00009342729488,0.000001966151354,0.000004425600542,0.0003475015079,0.0003379476649,0.0001431212673,id152,0.000001124984745,0.000001319998143,0.0004214059345,0.00005023187473,0.0000003580602982,0.000002477880257,0.0001695317214,0.0002276002689,0.00005447544064,id152,0.000003262541216,0.0000009513406393,0.0004297261262,0.00006232735918,0.0000002547047953,0.000002416120954,0.0002277219697,0.0001263909231,0.0000868128717
,id153,0.0005617456848,0.0006662054104,0.0007602738166,0.000006918687672,0.001478161477,0.001351596286,0.0008051020489,0.001036954199,0.0007670952587,id153,0.0005045947466,0.0005178493342,0.0004765191332,0.000006034992326,0.0008450706484,0.0005554732184,0.0005362138133,0.0005329115408,0.0007495909262,id153,0.0009159220508,0.0004400022843,0.0009794980493,0.000007587182819,0.001314807355,0.0009278311164,0.0004298671525,0.0009902783987,0.001170117106
,id154,0.0004502608841,0.0006723980334,0.0004408428779,0.0003923999912,0.0004324253492,0.0003940195734,0.0004189532197,0.000426651878,0.0002877085707,id154,0.0006467872515,0.000465360776,0.0002697701454,0.0002428528116,0.0003006994459,0.0002696395114,0.0001569773904,0.0001755385579,0.0001516035572,id154,0.001019621237,0.0008457023417,0.0004481230748,0.0002319250808,0.0005796380245,0.0003805772702,0.0006495685294,0.0002573853279,0.0009617620674
,id155,0.0005039527622,0.000500260735,0.0004410799617,0.0002603994623,0.0002398380032,0.0003766390106,0.0002322640733,0.00008569788731,0.0001627554772,id155,0.0003684269955,0.0003878445135,0.0003154048441,0.0001443723578,0.0001149089976,0.0002836291282,0.0002100627687,0.00004742346194,0.00007731937569,id155,0.0007226843172,0.000646061176,0.000461711632,0.0002932760934,0.0001323187498,0.0002549768262,0.0002036628952,0.000119312956,0.0001848562195
,id156,0.0004134572862,0.0003666645528,0.0003801427706,0.0003294285175,0.0003924339524,0.0001661031557,0.0006904990054,0.0006576494679,0.00001796531749,id156,0.0001340723416,0.0003036270821,0.0003300095914,0.0002091930916,0.0002905031475,0.0001470656476,0.000326596784,0.0005465192195,0.000005704644042,id156,0.0002373698762,0.0002583004425,0.0002942654765,0.0001448281728,0.0004105005127,0.0001959924129,0.0002467815369,0.0006883799382,0.000007136357328
,id157,0.0005019816358,0.0005455364989,0.0004332879263,0.0005199721619,0.000502674189,0.0003695754879,0.0005061275051,0.0008682625155,0.0007227121306,id157,0.0001970007977,0.0003304278948,0.000255887178,0.0003598586028,0.0003973675546,0.0001741837929,0.0002210444188,0.0004048703982,0.0001874085574,id157,0.0004729298411,0.0002953103519,0.0002840688463,0.0003883696587,0.0003127221423,0.0002525192982,0.0002695447722,0.000880704187,0.0004633656943
,id158,0.0002614408388,0.0002738068769,0.0001216443932,0.0001156600158,0.00009927427987,0.0002142063172,0.0003710265024,0.0009350348282,0.0002913325656,id158,0.0001621804869,0.000137552851,0.00005948304147,0.00005810046505,0.00001118909651,0.00009973258576,0.0002760134633,0.0002288728111,0.0001048893809,id158,0.0001310532443,0.0001234099551,0.00005857085672,0.0001523433091,0.00004150116494,0.0000845097914,0.000144356176,0.0005504347139,0.00007906548558
,id159,0.0004639869592,0.0003511320845,0.0004473203229,0.0006361264395,0.0006712499003,0.000000404730442,0.0005989768354,0.0005917738017,0.00002126289107,id159,0.0004781540816,0.0003444592078,0.0002762392145,0.000419464481,0.0004166415295,0.0000002106112086,0.0006141389115,0.0004235752653,0.00001057145866,id159,0.0003949116745,0.0004587460497,0.0003269301768,0.0006340799723,0.0008223299234,0.0000002880047827,0.0008729260849,0.0004605343017,0.0000142145937
,id16,0.0003856886492,0.0002789910477,0.00009619246197,0.00001966924651,0.000002325635918,0.00003444215942,0.0004324447586,0.0004627278113,0.0000006408313035,id16,0.0001492657534,0.0001651734649,0.00003610704667,0.000002207622669,0.000003334975675,0.00002190240653,0.0002958927537,0.0001738771702,0.0000002491884304,id16,0.0002082591095,0.0001476989271,0.00006135215874,0.000002680169856,0.000005528615281,0.00003519898213,0.0002226366435,0.0001705334624,0.0000003975410504
,id160,0.0002095120877,0.000412256014,0.0004100429544,0.0002095304723,0.00002583303462,0.0003749173534,0.0004399525016,0.0003093508228,0.0005390160597,id160,0.0002333264181,0.0003721993844,0.0002567964839,0.0002307613968,0.000002773384344,0.0001469526191,0.0001836489685,0.0002136487832,0.0002804473642,id160,0.0003484863342,0.000696747976,0.0008771561959,0.0003667105382,0.000003984207795,0.0003367346418,0.0006561056703,0.0003495924441,0.00134560423
,id161,0.0003195351943,0.0005875750586,0.0001617655373,0.0003697000091,0.0004507700431,0.0001149396602,0.0004987338063,0.0001535581102,0.0003525717735,id161,0.0001423549043,0.0002648841288,0.0001112853365,0.0002760969282,0.0002638446263,0.00002476365083,0.0003288978715,0.00009806015462,0.0002236273017,id161,0.0001797939349,0.0007622402415,0.0001516747469,0.0002332242115,0.0006111527965,0.00004707954178,0.000516906001,0.0002537279666,0.0002587110936
,id162,0.0003190941708,0.0001729477594,0.0001800430712,0.0002193839904,0.0002872805214,0.000348851381,0.0003955598703,0.0005244157918,0.00007183699266,id162,0.0003632139593,0.0001991449549,0.0001609450542,0.0003493977415,0.000123224362,0.0006733297552,0.0004645387526,0.0002748605549,0.0001859207071,id162,0.0003171990701,0.0002677752821,0.0001432804768,0.0003000964583,0.0003780324432,0.0006875224611,0.001099952675,0.0003358563357,0.0001771793395
,id163,0.0004897382293,0.0003205078097,0.0002454779973,0.0003153968514,0.0002569835661,0.0000204108985,0.00006060174167,0.0002123142075,0.0002258801123,id163,0.0003153549946,0.0002565768944,0.000351343265,0.0002703694039,0.0002041768068,0.000006115854688,0.00003086795243,0.0002601140702,0.0002813644166,id163,0.0008086507685,0.0004438181884,0.0007511449943,0.0005149133741,0.0003013537376,0.00001419774439,0.00006103976806,0.0002852447613,0.000333131786
,id164,0.0001805929977,0.0001615966121,0.0005334139148,0.0002554395134,0.00007209734554,0.0004507067787,0.00006833133475,0.0004053932508,0.0003845178893,id164,0.00005453406928,0.00003271607453,0.0003496348497,0.0002753093723,0.0000485429101,0.0002056652967,0.00002184821328,0.0002630001444,0.0001378593127,id164,0.00009699485427,0.00003566393925,0.0006991838291,0.0002216039639,0.00003814482804,0.0002153524808,0.0000389752635,0.0005273084149,0.0001552477137
,id165,0.0006959925241,0.001098010994,0.00000648384772,0.000290025816,0.0005230649757,0.000436514858,0.0000136587855,0.0006910701435,0.0005528139533,id165,0.00044005525,0.0003945442511,0.00003938620003,0.0001840734921,0.0001983308216,0.0002182437708,0.00001582221356,0.0002313628473,0.0003868646588,id165,0.001248123211,0.001402272052,0.00009658352587,0.0005474943212,0.0004488159017,0.0008158374746,0.00002906966806,0.001552611356,0.0005230963763
,id166,0.0007738529556,0.00002856489835,0.0003618057475,0.00007503938776,0.0005943854975,0.00000782336819,0.00004406835233,0.00003501153877,0.0001115949336,id166,0.0002089344799,0.00008847070023,0.0001850481685,0.00006274711208,0.0002834450404,0.000008969571657,0.000003200686948,0.00008105657786,0.000007672924548,id166,0.0003474935756,0.00008559643623,0.0003688232015,0.0001333244043,0.0007513045054,0.00001754949089,0.0000008620831238,0.0002151978222,0.00005742014026
,id167,0.0005146397678,0.0002928355236,0.0003515794455,0.0004317973674,0.0003467830761,0.0006444254008,0.0008832905363,0.0001666911888,0.0003677684223,id167,0.0001928460132,0.0002158558229,0.0002337265391,0.0002131143658,0.0002440925849,0.0005195846818,0.0005744380541,0.00004857704881,0.00012402989,id167,0.000473499251,0.0001186416737,0.0001393139248,0.0004735566398,0.0002508526441,0.0002271793889,0.0004246014466,0.00007716145417,0.000385908809
,id168,0.0006386355713,0.000770767178,0.000500879015,0.0003951147968,0.000524143545,0.0008588691379,0.0004993858221,0.0008411584691,0.0005679161473,id168,0.0002710097214,0.0003633243985,0.0004105566283,0.0002463457306,0.0004229632765,0.0005789101097,0.0002753000959,0.0005489519416,0.0006708641278,id168,0.001029699512,0.001244816525,0.0006401831809,0.0003658084939,0.001396110067,0.001509283244,0.0008248171606,0.001148682784,0.001254948774
,id169,0.0006501457458,0.0004619283366,0.0003100018791,0.0004288178311,0.0002359972701,0.00006976242816,0.00005348843746,0.0001137228586,0.0001856554353,id169,0.0002313351443,0.0002283864778,0.0002195714193,0.0001988820919,0.0001553488044,0.00007450010997,0.00003839361416,0.00004444312314,0.00005631389148,id169,0.0004415409474,0.0007485533495,0.0002722401669,0.00126404419,0.0004045542204,0.0005118578103,0.0000679067417,0.0003563554313,0.000178538253
,id17,0.0004339102211,0.00008023521923,0.0003531018724,0.000000002142258912,0.0000252743692,0.00005190044995,0.00003919120273,0.000001094722595,0.000001117622699,id17,0.0001432132858,0.0000068738299,0.00008317885199,0.000000001056569871,0.000009064337477,0.00004494341845,0.00000499769328,0.0000002118414167,0.00000205278247,id17,0.0002183023741,0.00001650356358,0.0001126543066,0.000000001106245049,0.00001004155741,0.0000336628392,0.000009525615718,0.0000005618608528,0.000001478417569
,id170,0.0000627560812,0.0002748677796,0.000987645837,0.00004759569728,0.0003008609698,0.0002963853134,0.000787438032,0.0008259021624,0.0007264476514,id170,0.00003046732453,0.0002807581871,0.000850496721,0.0001111989454,0.0001798595917,0.0002458070331,0.0008119121899,0.001127356258,0.000708024542,id170,0.00002858870093,0.0005127171068,0.0009387390113,0.0001258113158,0.0004086311092,0.0005462204635,0.002083017362,0.001332441715,0.001197657884
,id18,0.0002387900308,0.0003110913813,0.00008246749468,0.0003412265113,0.0004346871778,0.0001270944191,0.00008272541805,0.0003756147254,0.00009178593051,id18,0.00008268921124,0.0002728033562,0.00007657648768,0.0003147575472,0.0001535971119,0.00007338597467,0.00004856583923,0.0002289527412,0.00007527338441,id18,0.0001503008311,0.0003280752279,0.00009846353791,0.0006126188854,0.0003523184211,0.0002221522114,0.0001029445383,0.0004212878504,0.0001370946725
,id19,0.0006286345114,0.0004080373296,0.0002576159507,0.0001888205084,0.0003308339522,0.0003534815821,0.0001504287622,0.0001940100305,0.000342615016,id19,0.0002628679698,0.0001004896238,0.0001595893933,0.00003079525621,0.0001328682277,0.0002985347817,0.0001040283966,0.00007730963826,0.0001931096291,id19,0.00004164367892,0.0002412499037,0.0001749425659,0.0002155993708,0.00009517092121,0.0001504951918,0.00004025242768,0.00007308561831,0.0001506675218
,id2,0.0002594635329,0.0006924192315,0.0005489781095,0.0004558641679,0.0002365670404,0.00001457901711,0.0002269816885,0.0003258095217,0.0003608128263,id2,0.00009756707383,0.0002686257104,0.000242534742,0.0002411980185,0.0001432912888,0.000010567186,0.0002216825317,0.0001260224547,0.0001940361757,id2,0.0001137807217,0.000263033671,0.0001715792189,0.000124492059,0.0001504674365,0.00001937988774,0.0001613825252,0.0001362271619,0.000220195512
,id20,0.0007895436007,0.0007832079716,0.0005158474039,0.0003965540473,0.0008490354432,0.0003215204304,0.0006072997908,0.0002019617438,0.000404638141,id20,0.0004627021591,0.0004451532067,0.0001698103213,0.0001611571893,0.0003828055899,0.0003458256765,0.0004664688538,0.00005977803427,0.0003306884765,id20,0.0006566326515,0.0003328161711,0.0003855599708,0.0002563481887,0.0004610108846,0.0003899486223,0.0005047053185,0.00008433235197,0.0003342497065
,id21,0.000727404338,0.0004127269848,0.0006327088336,0.001678498598,0.0008543338168,0.0001412991324,0.00006808124861,0.0002155178199,0.0002212592424,id21,0.0004904565877,0.0001801481611,0.0004827083237,0.0005921033711,0.000576157104,0.00007969870158,0.00002188730949,0.0001132785381,0.00007570048521,id21,0.0005256345842,0.0001379285435,0.0003827112692,0.0007275795785,0.0008591148169,0.00007571705131,0.0000416779234,0.0001407733597,0.0001443535405
,id22,0.0005553801525,0.000002344707746,0.0000000009232716819,0.0000003981867959,0.000001181234603,0.001090487175,0.00006967641287,0.00001531840503,0.0000006936047747,id22,0.0001019104064,0.000001354771558,0.0000000003802974662,0.0000001396525862,0.000000237781658,0.0003853120163,0.00001847981834,0.00001004450207,0.0000002493218826,id22,0.0002029453629,0.000000557045551,0.0000000003583657725,0.0000006634157588,0.0000003573137118,0.000283038932,0.00002637967752,0.00001878313048,0.0000004542772645
,id23,0.0004101029323,0.0002431919347,0.000003168199858,0.0006807807114,0.00005017172082,0.0004454992803,0.0000208343548,0.0007338571275,0.0002347657216,id23,0.000374849438,0.00003926843681,0.000002411237902,0.000431587196,0.00007089231777,0.0003671495254,0.00001096473054,0.0003049564605,0.0002472679782,id23,0.000175227817,0.00007106517685,0.00000324063809,0.0003328050026,0.00007877637126,0.0003418271105,0.00002314970558,0.0003068552697,0.0001658962723
,id24,0.0003770473868,0.0002198609824,0.001358174856,0.001128616808,0.0003207026652,0,0.0006193310213,0.0004641861137,0.0001854843319,id24,0.0004693315982,0.0002909685041,0.0004802005426,0.001004432843,0.000725647871,0,0.0002147274699,0.0002871178311,0.0001025133109,id24,0.0002356881762,0.0002561328291,0.0004432060584,0.00125246796,0.0007659265247,0,0.0004809463679,0.0005799807272,0.00009759638669
,id25,0.0003985950246,0.0002441674976,0,0.0004353057705,0.0000007545080414,0,0,0,0.00000004390981327,id25,0.0002765977466,0.0005291370446,0,0.0002294948355,0.00000006570011651,0,0,0,0.00000001890321447,id25,0.0002225355553,0.0006365389371,0,0.0003668176537,0.00000008054495368,0,0,0,0.00000001619832189
,id26,0.0001115828386,0.000001709846368,0.0002841019504,0.0003382884763,0.0000007033278395,0.000003800977543,0.0001693065581,0.0002873916709,0.0001038464549,id26,0.00005461269387,0.0000005840682494,0.0003250662184,0.0002441058651,0.0000002326516288,0.000003927876616,0.0000694057574,0.0001693908322,0.0002051237493,id26,0.0001791865843,0.0000009425056057,0.000329002477,0.000244542653,0.0000003542325076,0.000003490452453,0.0002398675327,0.0003206644487,0.00009538559116
,id27,0.0005366742051,0.000314916031,0.0006568763661,0.0002429575873,0.0004563954899,0.0001153789914,0.0002257347823,0.0004977840158,0.0001032725307,id27,0.0004454035324,0.0001594209804,0.0003113632538,0.000167017268,0.000437208567,0.00001784728052,0.00007287268965,0.0004050954048,0.00005723380652,id27,0.0005741282589,0.0001858360696,0.0008522577843,0.0001652490241,0.000552149526,0.00008406854588,0.00004458919074,0.0003143823192,0.00009344165604
,id28,0,0.0003534805569,0.0004163632688,0.0003080774827,0.001399455532,0.0004065136049,0.0006401915908,0.0001675849237,0.0001098332777,id28,0,0.0003243726323,0.0001592340227,0.0001014443717,0.0003604856727,0.0001681994662,0.000293707203,0.0001055098941,0.00007928522663,id28,0,0.0003161097152,0.0002458457316,0.0003365537014,0.000554444793,0.0001610617194,0.0002962024896,0.0002222198789,0.00008454064119
,id29,0.00008582026596,0.0003153207012,0.0004450235279,0.0001715830343,0.000266006677,0.000205767934,0.0004520137739,0.00007368638071,0.0003230932917,id29,0.0000171992009,0.0002272612088,0.0001606276463,0.0002042645722,0.0001329986383,0.0002849467319,0.0001776375732,0.00008540361847,0.0001477911533,id29,0.000007536100254,0.000164889851,0.00008033153001,0.0002205673508,0.0001242261233,0.0003069958924,0.0001417226417,0.0001755145162,0.0002490661397
,id3,0.000461766114,0.0006165431334,0.00004967096955,0.00001876374495,0.0000001022283643,0.0001467145357,0.0005405230735,0.0004765385086,0.0002790673451,id3,0.0003079673629,0.0003464533874,0.00001323307359,0.00002421984549,0.00000001505069579,0.00005824099866,0.0003574483202,0.0002114570129,0.0001014208061,id3,0.0004753573973,0.0004388145614,0.00001835821199,0.0000190944497,0.00000004234504123,0.0001291549094,0.0002751503803,0.0004804452119,0.0002014635621
,id30,0.0003111049986,0.0003501989444,0.0004814028631,0.0003614340482,0.0005999312603,0.0004959500396,0.00000925831553,0.0002783958896,0.00002329334766,id30,0.00008084370953,0.00006758496475,0.0002156322777,0.00009744301628,0.0003336772355,0.000194812023,0.000002920582761,0.00008348619948,0.00000375320351,id30,0.0001612091241,0.0001357787743,0.0001259490681,0.0002316462845,0.0002304121988,0.0003887925712,0.000002406072617,0.0001380046526,0.000005224815285
,id31,0.00008978835677,0.0005376632262,0.0004614561337,0.0004761916833,0.0001071433361,0.0001688742483,0.0003179975923,0.0004387756273,0.0002784182582,id31,0.0001078988814,0.0002810255149,0.000132856596,0.00006525729075,0.00002692444311,0.00009272627952,0.0001010339291,0.0002222090732,0.0001922521475,id31,0.00002710823328,0.0004489479252,0.0001266949146,0.0003564074163,0.00005861686317,0.0002230436704,0.0001864275909,0.0002152602273,0.0002238252063
,id32,0.000002954950077,0.0003101213953,0.0001228752686,0.0000005986338488,0.0002917259034,0.0005242086976,0.0001804950128,0.00001373325838,0.0001057797702,id32,0.000004184652994,0.000239954195,0.0002542588017,0.0000001570826082,0.000130984656,0.00005501525312,0.0000623645075,0.00001492023357,0.00004801059691,id32,0.000008245734779,0.0006692191708,0.0004080165868,0.0000002549619658,0.0001367977348,0.00008016172341,0.00009318091281,0.00002845159182,0.00007972579096
,id33,0.0004500641523,0.0002184652306,0.0003340359882,0.0006027193821,0.0005886793521,0.0002812574045,0.00000004440322935,0.00002258242478,0.0005495019771,id33,0.0004124584887,0.00009532179007,0.0001349205965,0.0004417937357,0.0004388271265,0.0002071922365,0.000000005117591243,0.000009535671667,0.0002881651741,id33,0.0008263701318,0.0002541785227,0.0005001282433,0.0003372167952,0.00198755254,0.0001944938245,0.000000005095320694,0.00003364153834,0.001088434719
,id34,0.0001944253781,0.0001539316229,0.00006663750188,0.000001155953804,0.0003106381717,0.00001834464008,0.00000003300662287,0.00001544408114,0.0001661636265,id34,0.000122275486,0.00003312259751,0.00001090874145,0.0000001878576386,0.00008843289737,0.00001475962143,0.000000008285260154,0.0000164660515,0.00002322664111,id34,0.00007981785319,0.00006657736397,0.0000117111418,0.0000002330935385,0.00006843247963,0.00003689197423,0.00000001025591927,0.00002407640219,0.00002752994032
,id35,0.0002395940158,0.0004149653967,0.0005601925983,0.0004756765052,0.0001410811354,0.0006106754407,0.0004649655094,0.00003598745905,0.0002003571405,id35,0.00003620298381,0.0002278233604,0.0003885367902,0.0002664751049,0.00008331803353,0.0003654264773,0.0003062389848,0.00002201278538,0.000109486889,id35,0.00005150801429,0.0002850225424,0.0005093551432,0.0003737939033,0.0001394820657,0.0005788736843,0.0002507388785,0.00001618200389,0.0001161039381
,id36,0.000001198552871,0.00006992241994,0.0002143728477,0.0001462842735,0.0003401666359,0.000008821476496,0.0005463856433,0.000851794251,0.0006202884299,id36,0.0000001347945552,0.00002959599141,0.00008386385226,0.0000823507553,0.00009198721372,0.000009082961013,0.00003920329707,0.0004281238538,0.0002979281603,id36,0.0000002704278483,0.00001423198548,0.00009192487609,0.00005572142447,0.0001991594502,0.00001493740147,0.0001700290719,0.0003365780222,0.0004778720445
,id37,0.001127240185,0.0003657228042,0.0003323406605,0.0002016743264,0.000001671543528,0.0001473115911,0.0001473178689,0.0002377976521,0.0005650621096,id37,0.0004498474127,0.0004716934141,0.001235851471,0.0001576426855,0.0000003212084756,0.0003072203947,0.00008063361465,0.0001589248011,0.000172676589,id37,0.0007395633154,0.0008898350141,0.0006274557464,0.0001499594227,0.0000004057798762,0.0002565794804,0.0003542931373,0.0003427020204,0.0004877145586
,id38,0.00001482524909,0.00001661449066,0.0002372825339,0.0003606396711,0.0001151134299,0,0.00004999003648,0,0.0002629501112,id38,0.00002949305803,0.00002101927394,0.00006541222634,0.0001217465193,0.00009320823499,0,0.00001432412522,0,0.0004246628062,id38,0.00003357099152,0.00003391864573,0.0001660951978,0.0002395850398,0.0002335421925,0,0.000005000175284,0,0.0003514266798
,id39,0.0006198065617,0.0000002763367109,0.0003126675546,0.0003499932565,0.0001755295047,0.0001429123595,0.000825383294,0.0007103641791,0.0002274633579,id39,0.0005412828005,0.00000007650018037,0.0001017643592,0.0001067057085,0.00004536893974,0.00004744537527,0.0004335558215,0.0003102427859,0.0001498671516,id39,0.0003519330229,0.00000008582588914,0.0000883245355,0.0001113878711,0.00001732387923,0.00005488018629,0.000451998797,0.0006501267619,0.0001729846732
,id4,0.0002342443337,0.0007104357485,0.00001057150339,0.0003491215159,0.00001511995442,0.000515900051,0.00008854544758,0.0005959346201,0.0002028764781,id4,0.0001542555056,0.0004019855995,0.000001737309508,0.0002100288099,0.000002166615674,0.0004402970885,0.00003879151793,0.0004105675813,0.0001584180507,id4,0.0001777464048,0.0004003531237,0.000002632099967,0.0002217845436,0.000001905862766,0.0006501477601,0.00006087444172,0.0004632609133,0.0001867340694
,id40,0.000007134243293,0.0000124053404,0.00000007936193196,0.0002141366373,0.000003441314434,0.00002394675599,0.0003903827081,0.0001520470373,0.00008090681619,id40,0.000002991189111,0.000001145843907,0.0000000569708337,0.0001052597062,0.000002470698329,0.000001972251731,0.0001290425452,0.00009572638213,0.0001038339375,id40,0.000001727124127,0.00000805648688,0.000000005558131831,0.001402211839,0.000002774449976,0.00000119829953,0.0001572018414,0.0001411964851,0.00009245714795
,id41,0.00007197282163,0.000002835162486,0.00001184150352,0.00006042863642,0.00001835163994,0.0004508997691,0.00006262489875,0.00007499007171,0.00003184503223,id41,0.00009664785038,0.000008136735876,0.00000467328876,0.000004164462966,0.000003840363959,0.0002375024362,0.00004853742257,0.00001825541374,0.00002525909266,id41,0.00002197501176,0.000006894159505,0.000007936243204,0.00002242631072,0.00001541901848,0.0009300161317,0.0000898538743,0.00006165479322,0.00005463835012
,id42,0.00002437364802,0,0.0003265564376,0.00003411147861,0.0001518676993,0.00002976814915,0.0004303523273,0.0001334269161,0.0003173285603,id42,0.00002797761377,0,0.0001979237688,0.00005129392993,0.0002212294881,0.00003439814717,0.0005736016217,0.00003597360786,0.0002179054786,id42,0.00005465200826,0,0.00005238866297,0.000105818855,0.0001491428644,0.00006678736419,0.0005432893865,0.0000685563541,0.0004925920352
,id43,0.0001283120081,0.0006229701972,0.0001598376614,0.0000008869094949,0.0002118488901,0.0002570021905,0.000008384566197,0.0003456821098,0.0004313669455,id43,0.0001880596313,0.0006890469089,0.0001468054911,0.0000006805872794,0.0001416038058,0.00003316280967,0.000004588126887,0.000288852032,0.0002273123435,id43,0.0002350581607,0.0008865103159,0.0005039209936,0.0000008363841197,0.000105914048,0.0001099588096,0.00001631942637,0.0003759663064,0.0008285388317
,id44,0.0001172362624,0.00008811250245,0.000000002105599496,0.0000789685553,0.000004023180684,0.000009722949937,0.000004115781462,0.0002377478257,0.0004115810944,id44,0.000006414874482,0.00001790502059,0.0000000009548640202,0.00002303066167,0.000001471471711,0.00001262683058,0.000008098250486,0.0001619246074,0.0001623209631,id44,0.000005142413051,0.00006268872232,0.0000000008804151106,0.00004815639551,0.000001664062291,0.00003458487987,0.00003202001344,0.0004925861346,0.000887439303
,id45,0.00002999680731,0.0003701415087,0.000509756584,0.0000700946607,0.0006165240481,0.0002426412035,0.0004807456058,0.0002337291842,0.0005226006594,id45,0.000005776055447,0.0003688764959,0.00009616552973,0.00004375498364,0.0003062031419,0.0001588625073,0.0004292961111,0.00006141167882,0.0002814257647,id45,0.00001737777483,0.0005475463377,0.0005093737563,0.00003719065715,0.0008027628733,0.0003800235932,0.0004468292371,0.0002756136056,0.0004340836797
,id46,0.0001583683785,0.00006570095587,0.000121543965,0.00012513931,0.0002754711038,0,0.00000002401146567,0.0001006378672,0.0005710461597,id46,0.00006702516477,0.00001225647844,0.00004400450705,0.0001517167379,0.0001186903644,0,0.000000002916150715,0.00006068564108,0.0002573945417,id46,0.00007374160072,0.0000212183436,0.00004733683728,0.0001257893699,0.00007776090698,0,0.00000001570195119,0.00006558591378,0.000440355877
,id47,0.0002687632041,0.0001656667644,0.0002793080429,0.000178719135,0.0002458397655,0.000251612465,0.0001735847325,0.0002309254703,0.0001775497591,id47,0.0001516405653,0.00008264924576,0.0001221867411,0.0000910590471,0.0000655131502,0.00008664788684,0.00006390325385,0.0001434686254,0.00003417369892,id47,0.0001639694245,0.000144814928,0.00007705985927,0.0001722079676,0.000101072091,0.00009281200484,0.00005432262899,0.0001542495265,0.00009596748506
,id48,0.00001497223321,0.0001374152826,0.0002789109723,0.0002307973663,0.0001441088941,0.0003632687552,0.0002493840947,0.0001400485812,0.0003261848802,id48,0.000002561631183,0.00004709318485,0.000109871272,0.00006988700037,0.00004684796945,0.0001791550451,0.0001253283916,0.00004381991993,0.0001093401321,id48,0.000004537315357,0.00005554909782,0.0001026050858,0.0001000271418,0.00007531756891,0.0001040463575,0.0001319611278,0.00004724158277,0.0001178260537
,id49,0.0002645643397,0.0004450456218,0.0005039004394,0.000257189416,0.00009931853233,0.000211106825,0.0001738201538,0.0002423583937,0.0008511113511,id49,0.00008612630337,0.0003343731002,0.0003415981896,0.0001545735316,0.00005420705782,0.0001001119804,0.00006064346063,0.0001303977061,0.0004299117306,id49,0.0002154461854,0.000241446431,0.0004565948839,0.0001062954129,0.0001232015321,0.00007821507953,0.0001218645023,0.0001800453875,0.0006988956155
,id5,0.0004350121794,0.0002872380515,0.0003989267829,0.0006951971566,0.000002924945245,0.0002937105813,0.0002268017349,0.0004566671077,0.0003410332469,id5,0.0003707020441,0.0001925292789,0.000155864736,0.0001414828014,0.000001568222236,0.0002361552771,0.0002099487954,0.0003522320165,0.0001490148135,id5,0.0004216584507,0.0002512008563,0.000345149972,0.0002089299115,0.00000813115845,0.0004375035967,0.0001541634996,0.0007383634787,0.0003527138445
,id50,0.0009854456145,0.0006836900972,0.0001911869883,0.0004489281539,0.0000196368854,0.0003370913328,0.0003974592453,0.0007802820428,0.0008246183832,id50,0.0004213713633,0.0004732791271,0.0003790848901,0.0002572333788,0.00000813902535,0.0001131146273,0.0001397089923,0.0006709722882,0.0007963799472,id50,0.0005139374046,0.0001925199523,0.0001119730795,0.0003496097792,0.000007871047254,0.0001827802266,0.0003170634942,0.0006748631599,0.0008789852729
,id51,0.0001565916021,0.000165779962,0.0004288913845,0.0002072757595,0.0003407241157,0.0001178614726,0.00006074692609,0.0001315633397,0.0002336540332,id51,0.00004303792844,0.0000483384673,0.0001080693233,0.0000651243659,0.00005753584855,0.00004822515436,0.00005035374386,0.00008512143994,0.0001328735381,id51,0.00006157235196,0.00006938288607,0.0001659307226,0.000116407519,0.00008256388954,0.00007564816306,0.00002176275728,0.00009984253223,0.0002228429027
,id52,0.0006888984866,0.0000467321257,0.0009137911535,0.0002298353251,0.0002591931092,0.00008316462328,0.0001232166504,0.000421009259,0.0007665112126,id52,0.0003345038207,0.00008204817635,0.0003007900028,0.0001495252944,0.00009794064054,0.00004186905693,0.00004345633624,0.0000604850848,0.0009647957021,id52,0.0002627660964,0.00002167530876,0.0003943151877,0.0003062638027,0.0001153488971,0.00003857988791,0.00009066027698,0.0001022542594,0.0003531467383
