subject_id,task,channel,subband,scenario,scenario_num,mav,variance
id100,resting,C4,Mu,scenario7,7,12.10274417,0.0004429492125
id100,resting,C4,Mu,scenario8,8,14.40519585,0.0004221807433
id100,resting,C4,Mu,scenario9,9,6.262740399,0.0001698906498
id100,resting,CZ,High_Beta,scenario1,1,8.174608412,0.0001607067117
id100,resting,CZ,High_Beta,scenario2,2,10.37126745,0.0002530164002
id100,resting,CZ,High_Beta,scenario3,3,17.30113112,0.0006208827183
id100,resting,CZ,High_Beta,scenario4,4,14.845634,0.0004909662069
id100,resting,CZ,High_Beta,scenario5,5,18.98155075,0.0006856176741
id100,resting,CZ,High_Beta,scenario6,6,17.72244539,0.0005577566369
id100,resting,CZ,High_Beta,scenario7,7,11.10723315,0.0003768291595
id100,resting,CZ,High_Beta,scenario8,8,13.79958672,0.0005173969161
id100,resting,CZ,High_Beta,scenario9,9,5.675169786,0.0001303709176
id100,resting,CZ,Low_Beta,scenario1,1,9.534005644,0.0002123747151
id100,resting,CZ,Low_Beta,scenario2,2,7.129755822,0.0001049681437
id100,resting,CZ,Low_Beta,scenario3,3,16.93382471,0.000588185371
id100,resting,CZ,Low_Beta,scenario4,4,11.67737677,0.0002699824211
id100,resting,CZ,Low_Beta,scenario5,5,11.09658393,0.0002042538563
id100,resting,CZ,Low_Beta,scenario6,6,16.09002269,0.0003972320963
id100,resting,CZ,Low_Beta,scenario7,7,9.985333529,0.0002572030819
id100,resting,CZ,Low_Beta,scenario8,8,9.037557083,0.0001680886097
id100,resting,CZ,Low_Beta,scenario9,9,5.437376607,9.025901688e-05
id100,resting,CZ,Mu,scenario1,1,12.22599781,0.000365129852
id100,resting,CZ,Mu,scenario2,2,12.82090163,0.0004682231706
id100,resting,CZ,Mu,scenario3,3,19.18895345,0.000906322702
id100,resting,CZ,Mu,scenario4,4,15.78077382,0.000544743615
id100,resting,CZ,Mu,scenario5,5,17.1952138,0.0005564516926
id100,resting,CZ,Mu,scenario6,6,27.19361072,0.001117865472
id100,resting,CZ,Mu,scenario7,7,10.67569651,0.000270963134
id100,resting,CZ,Mu,scenario8,8,12.54064625,0.0003833958203
id100,resting,CZ,Mu,scenario9,9,8.319432466,0.000278781212
id100,thinking,C3,High_Beta,scenario1,1,0.8170649299,1.45251947e-06
id100,thinking,C3,High_Beta,scenario2,2,4.486699773,3.5455613e-05
id100,thinking,C3,High_Beta,scenario3,3,1.984501724,1.004228486e-05
id100,thinking,C3,High_Beta,scenario4,4,0.7059838338,7.187728514e-06
id100,thinking,C3,High_Beta,scenario5,5,2.933583566,1.995756985e-05
id100,thinking,C3,High_Beta,scenario6,6,5.864146112,5.765559621e-05
id100,thinking,C3,High_Beta,scenario7,7,5.852266187,5.720786186e-05
id100,thinking,C3,High_Beta,scenario8,8,4.7025933,4.144873971e-05
id100,thinking,C3,High_Beta,scenario9,9,5.792630968,6.035526932e-05
id100,thinking,C3,Low_Beta,scenario1,1,0.703196565,1.005755646e-06
id100,thinking,C3,Low_Beta,scenario2,2,3.587926988,2.033938516e-05
id100,thinking,C3,Low_Beta,scenario3,3,1.530280578,9.444011333e-06
id100,thinking,C3,Low_Beta,scenario4,4,0.6085671627,4.286139152e-06
id100,thinking,C3,Low_Beta,scenario5,5,2.743335105,1.836330027e-05
id100,thinking,C3,Low_Beta,scenario6,6,6.006630064,5.934408521e-05
id100,thinking,C3,Low_Beta,scenario7,7,7.578518787,9.232699024e-05
id100,thinking,C3,Low_Beta,scenario8,8,5.629678814,5.989976026e-05
id100,thinking,C3,Low_Beta,scenario9,9,5.730719224,5.282583479e-05
id100,thinking,C3,Mu,scenario1,1,0.6888095881,1.009785464e-06
id100,thinking,C3,Mu,scenario2,2,3.805999916,2.47427718e-05
id100,thinking,C3,Mu,scenario3,3,2.028691668,2.586816169e-05
id100,thinking,C3,Mu,scenario4,4,0.8763833531,1.332653336e-05
id100,thinking,C3,Mu,scenario5,5,2.274711506,1.084779504e-05
id100,thinking,C3,Mu,scenario6,6,5.874343111,5.493979378e-05
id100,thinking,C3,Mu,scenario7,7,8.919530361,0.0001249871716
id100,thinking,C3,Mu,scenario8,8,5.521618818,5.231755667e-05
id100,thinking,C3,Mu,scenario9,9,8.809856478,0.0001525770146
id100,thinking,C4,High_Beta,scenario1,1,7.263757293,0.000191965996
id100,thinking,C4,High_Beta,scenario2,2,5.590661777,6.496154278e-05
id100,thinking,C4,High_Beta,scenario3,3,4.736618653,9.632024519e-05
id100,thinking,C4,High_Beta,scenario4,4,8.382191247,0.0002201588946
id100,thinking,C4,High_Beta,scenario5,5,7.00402733,0.0002266691395
id100,thinking,C4,High_Beta,scenario6,6,14.81687975,0.0005198418402
id100,thinking,C4,High_Beta,scenario7,7,21.86650098,0.0007845785765
id100,thinking,C4,High_Beta,scenario8,8,12.67554759,0.0004408429592
id100,thinking,C4,High_Beta,scenario9,9,20.8706935,0.0007287282355
id100,thinking,C4,Low_Beta,scenario1,1,8.886958789,0.0002327557257
id100,thinking,C4,Low_Beta,scenario2,2,4.127516885,4.046778924e-05
id100,thinking,C4,Low_Beta,scenario3,3,2.02838249,1.052150048e-05
id100,thinking,C4,Low_Beta,scenario4,4,10.085355,0.000287196575
id100,thinking,C4,Low_Beta,scenario5,5,7.022678596,0.0001791704352
id100,thinking,C4,Low_Beta,scenario6,6,15.42521214,0.0005109527819
id100,thinking,C4,Low_Beta,scenario7,7,27.43645836,0.001104810934
id100,thinking,C4,Low_Beta,scenario8,8,11.95702473,0.0003920134518
id100,thinking,C4,Low_Beta,scenario9,9,23.70247162,0.0008737371589
id100,thinking,C4,Mu,scenario1,1,7.849048573,0.000171245288
id100,thinking,C4,Mu,scenario2,2,4.092077739,3.995692684e-05
id100,thinking,C4,Mu,scenario3,3,2.780936679,2.660379507e-05
id100,thinking,C4,Mu,scenario4,4,14.62858532,0.0006902604703
id100,thinking,C4,Mu,scenario5,5,7.160493918,0.0002312465163
id100,thinking,C4,Mu,scenario6,6,17.53101127,0.0006634455432
id100,thinking,C4,Mu,scenario7,7,43.85128452,0.002762532266
id100,thinking,C4,Mu,scenario8,8,15.49481262,0.0006049780778
id100,thinking,C4,Mu,scenario9,9,35.50304681,0.001955901184
id100,thinking,CZ,High_Beta,scenario1,1,11.63459492,0.0003562023048
id100,thinking,CZ,High_Beta,scenario2,2,10.20124985,0.0002486394598
id100,thinking,CZ,High_Beta,scenario3,3,8.490839735,0.0002651278753
id100,thinking,CZ,High_Beta,scenario4,4,11.02674835,0.000351847529
id100,thinking,CZ,High_Beta,scenario5,5,8.143043902,0.0003220860761
id100,thinking,CZ,High_Beta,scenario6,6,14.85785977,0.0004210991639
id100,thinking,CZ,High_Beta,scenario7,7,17.88360847,0.0005543365553
id100,thinking,CZ,High_Beta,scenario8,8,12.07605192,0.000398208567
id100,thinking,CZ,High_Beta,scenario9,9,20.85460958,0.0007202468438
id100,thinking,CZ,Low_Beta,scenario1,1,12.92586323,0.0004338447247
id100,thinking,CZ,Low_Beta,scenario2,2,10.12334953,0.0002246833684
id100,thinking,CZ,Low_Beta,scenario3,3,6.03890386,0.0001082175703
id100,thinking,CZ,Low_Beta,scenario4,4,12.05766327,0.0003519302657
id100,thinking,CZ,Low_Beta,scenario5,5,7.186978813,0.0001746042145
id100,thinking,CZ,Low_Beta,scenario6,6,15.42786628,0.0004385106722
id100,thinking,CZ,Low_Beta,scenario7,7,24.37198245,0.0009297934347
id100,thinking,CZ,Low_Beta,scenario8,8,13.67913146,0.0004797291469
id100,thinking,CZ,Low_Beta,scenario9,9,22.11396847,0.0008018320434
id100,thinking,CZ,Mu,scenario1,1,15.85802567,0.0006485311673
id100,thinking,CZ,Mu,scenario2,2,11.46428758,0.0002704315293
id100,thinking,CZ,Mu,scenario3,3,6.59370376,0.0001211800178
id100,thinking,CZ,Mu,scenario4,4,15.53122968,0.0006136263112
id100,thinking,CZ,Mu,scenario5,5,7.336326715,0.0001879653383
id100,thinking,CZ,Mu,scenario6,6,22.18894746,0.00100527041
id100,thinking,CZ,Mu,scenario7,7,35.80175021,0.002048881914
id100,thinking,CZ,Mu,scenario8,8,17.92020137,0.0007998137347
id100,thinking,CZ,Mu,scenario9,9,34.92742107,0.00192899439
id101,resting,C3,High_Beta,scenario1,1,6.91104901,0.0001178400861
id101,resting,C3,High_Beta,scenario2,2,9.129256285,0.0001639496639
id101,resting,C3,High_Beta,scenario3,3,13.84208784,0.0004696018913
id101,resting,C3,High_Beta,scenario4,4,8.567885068,0.0001799254793
id101,resting,C3,High_Beta,scenario5,5,8.583005346,0.0001235112572
id101,resting,C3,High_Beta,scenario6,6,8.951669119,0.0001455236733
id101,resting,C3,High_Beta,scenario7,7,10.90199015,0.0002152033481
id101,resting,C3,High_Beta,scenario8,8,11.59916582,0.0002521416069
id101,resting,C3,High_Beta,scenario9,9,10.7371765,0.000198691691
id101,resting,C3,Low_Beta,scenario1,1,4.899626723,4.468024583e-05
id101,resting,C3,Low_Beta,scenario2,2,9.286908759,0.0001410338668
id101,resting,C3,Low_Beta,scenario3,3,11.07742009,0.0002309585409
id101,resting,C3,Low_Beta,scenario4,4,5.391640144,5.103441516e-05
id101,resting,C3,Low_Beta,scenario5,5,5.141592376,4.719876876e-05
id101,resting,C3,Low_Beta,scenario6,6,6.93523048,0.0001053941892
id101,resting,C3,Low_Beta,scenario7,7,9.250231818,0.0001296678137
id101,resting,C3,Low_Beta,scenario8,8,6.857450093,7.960158373e-05
id101,resting,C3,Low_Beta,scenario9,9,8.32291499,0.0001180043473
id101,resting,C3,Mu,scenario1,1,6.598355999,7.430882071e-05
id101,resting,C3,Mu,scenario2,2,11.50767364,0.0002286444103
id101,resting,C3,Mu,scenario3,3,8.956903765,0.00017032516
id101,resting,C3,Mu,scenario4,4,7.15027591,0.000112785669
id101,resting,C3,Mu,scenario5,5,6.777043548,6.947065585e-05
id101,resting,C3,Mu,scenario6,6,7.440226482,0.0001018981238
id101,resting,C3,Mu,scenario7,7,8.894440523,0.000136218821
id101,resting,C3,Mu,scenario8,8,7.188938071,8.62961911e-05
id101,resting,C3,Mu,scenario9,9,8.712949955,0.0001293773607
id101,resting,C4,High_Beta,scenario1,1,11.66835259,0.0003146377277
id101,resting,C4,High_Beta,scenario2,2,11.57276485,0.0002923267064
id101,resting,C4,High_Beta,scenario3,3,8.615093837,0.0001288863085
id101,resting,C4,High_Beta,scenario4,4,10.7067872,0.0002365619219
id101,resting,C4,High_Beta,scenario5,5,13.06361395,0.0003236132846
id101,resting,C4,High_Beta,scenario6,6,16.25626094,0.0005144156791
id101,resting,C4,High_Beta,scenario7,7,13.49195839,0.0002935708366
id101,resting,C4,High_Beta,scenario8,8,19.06644058,0.0006508546781
id101,resting,C4,High_Beta,scenario9,9,18.55159327,0.0006379101684
id101,resting,C4,Low_Beta,scenario1,1,7.308417162,9.17762155e-05
id101,resting,C4,Low_Beta,scenario2,2,9.064819958,0.0001821402277
id101,resting,C4,Low_Beta,scenario3,3,5.471320262,5.259886088e-05
id101,resting,C4,Low_Beta,scenario4,4,7.561531794,0.0001050286354
id101,resting,C4,Low_Beta,scenario5,5,8.844797887,0.0001295848828
id101,resting,C4,Low_Beta,scenario6,6,9.229935734,0.0001539715057
id101,resting,C4,Low_Beta,scenario7,7,7.811964687,9.980434348e-05
id101,resting,C4,Low_Beta,scenario8,8,12.48478015,0.0002751999606
id101,resting,C4,Low_Beta,scenario9,9,14.61273186,0.0003935590546
id101,resting,C4,Mu,scenario1,1,10.71261523,0.0002717345115
id101,resting,C4,Mu,scenario2,2,12.30267597,0.000310729977
id101,resting,C4,Mu,scenario3,3,5.194826516,5.032971521e-05
id101,resting,C4,Mu,scenario4,4,7.668701514,0.0001003851658
id101,resting,C4,Mu,scenario5,5,12.18862492,0.0002431429307
id101,resting,C4,Mu,scenario6,6,12.9402765,0.0002867460603
id101,resting,C4,Mu,scenario7,7,8.380020081,0.000124739554
id101,resting,C4,Mu,scenario8,8,16.99781237,0.0004971722816
id101,resting,C4,Mu,scenario9,9,22.03944617,0.0009000139309
id101,resting,CZ,High_Beta,scenario1,1,13.60964266,0.0003723522112
id101,resting,CZ,High_Beta,scenario2,2,12.1721876,0.0003039264911
id101,resting,CZ,High_Beta,scenario3,3,8.005984801,0.000112773814
id101,resting,CZ,High_Beta,scenario4,4,13.00303635,0.0003280589951
id101,resting,CZ,High_Beta,scenario5,5,10.83475474,0.0001996502332
id101,resting,CZ,High_Beta,scenario6,6,15.80087084,0.0004666507582
id101,resting,CZ,High_Beta,scenario7,7,17.66773604,0.000617662283
id101,resting,CZ,High_Beta,scenario8,8,16.47429472,0.0004693304285
id101,resting,CZ,High_Beta,scenario9,9,15.41694524,0.0004251992547
id101,resting,CZ,Low_Beta,scenario1,1,10.47300115,0.0001650394463
id101,resting,CZ,Low_Beta,scenario2,2,9.539280483,0.0001755436406
id101,resting,CZ,Low_Beta,scenario3,3,7.374428195,0.0001189008285
id101,resting,CZ,Low_Beta,scenario4,4,11.96950119,0.0002554576154
id101,resting,CZ,Low_Beta,scenario5,5,8.455654552,0.0001235183045
id101,resting,CZ,Low_Beta,scenario6,6,13.0874317,0.0003803078191
id101,resting,CZ,Low_Beta,scenario7,7,12.15925357,0.0002290310257
id101,resting,CZ,Low_Beta,scenario8,8,11.28836067,0.0002283759396
id101,resting,CZ,Low_Beta,scenario9,9,11.01770435,0.0002023372343
id101,resting,CZ,Mu,scenario1,1,13.93780609,0.0003410684078
id101,resting,CZ,Mu,scenario2,2,12.56579195,0.0003077467804
id101,resting,CZ,Mu,scenario3,3,9.530713889,0.0002132275493
id101,resting,CZ,Mu,scenario4,4,16.8362441,0.0005092070562
id101,resting,CZ,Mu,scenario5,5,10.44240584,0.0001892721098
id101,resting,CZ,Mu,scenario6,6,14.34445794,0.000364387486
id101,resting,CZ,Mu,scenario7,7,18.83164628,0.0006328381931
id101,resting,CZ,Mu,scenario8,8,13.29369116,0.0002975508349
id101,resting,CZ,Mu,scenario9,9,15.96663541,0.0004667227347
id101,thinking,C3,High_Beta,scenario1,1,11.84077758,0.0002767996928
id101,thinking,C3,High_Beta,scenario2,2,6.672405971,7.6268977e-05
id101,thinking,C3,High_Beta,scenario3,3,16.41092241,0.0005650682109
id101,thinking,C3,High_Beta,scenario4,4,11.64631383,0.0002357137201
id101,thinking,C3,High_Beta,scenario5,5,7.587480179,8.815496334e-05
id101,thinking,C3,High_Beta,scenario6,6,13.01344528,0.0003166031354
id101,thinking,C3,High_Beta,scenario7,7,12.60899436,0.0002817027378
id101,thinking,C3,High_Beta,scenario8,8,9.562994163,0.0001667783395
id101,thinking,C3,High_Beta,scenario9,9,18.27836375,0.0005661982845
id101,thinking,C3,Low_Beta,scenario1,1,10.60271476,0.0002344789228
id101,thinking,C3,Low_Beta,scenario2,2,4.078903308,3.011653877e-05
id101,thinking,C3,Low_Beta,scenario3,3,13.25463865,0.0003066920802
id101,thinking,C3,Low_Beta,scenario4,4,7.562894226,9.186410648e-05
id101,thinking,C3,Low_Beta,scenario5,5,6.996634079,7.978568565e-05
id101,thinking,C3,Low_Beta,scenario6,6,8.40920115,0.0001288493076
id101,thinking,C3,Low_Beta,scenario7,7,10.65849566,0.0001796743337
id101,thinking,C3,Low_Beta,scenario8,8,7.81876156,0.0001081473564
id101,thinking,C3,Low_Beta,scenario9,9,12.71830849,0.0002637494486
id101,thinking,C3,Mu,scenario1,1,12.66419605,0.0003198014957
id101,thinking,C3,Mu,scenario2,2,5.376639488,4.743342566e-05
id101,thinking,C3,Mu,scenario3,3,14.49103115,0.0003526764258
id101,thinking,C3,Mu,scenario4,4,11.56524243,0.0002222026544
id101,thinking,C3,Mu,scenario5,5,5.151753033,4.082703353e-05
id101,thinking,C3,Mu,scenario6,6,14.01798594,0.0003247643855
id101,thinking,C3,Mu,scenario7,7,12.62953915,0.0002473026283
id101,thinking,C3,Mu,scenario8,8,9.511814353,0.0001463807522
id101,thinking,C3,Mu,scenario9,9,14.54118566,0.0003332390579
id101,thinking,C4,High_Beta,scenario1,1,20.60666387,0.0007312602093
id101,thinking,C4,High_Beta,scenario2,2,14.97691266,0.0003862543097
id101,thinking,C4,High_Beta,scenario3,3,13.01974387,0.0002874669221
id101,thinking,C4,High_Beta,scenario4,4,11.7938537,0.0002361889336
id101,thinking,C4,High_Beta,scenario5,5,9.521201041,0.0001609140109
id101,thinking,C4,High_Beta,scenario6,6,15.56720206,0.0004161277439
id101,thinking,C4,High_Beta,scenario7,7,11.1006517,0.000206236154
id101,thinking,C4,High_Beta,scenario8,8,22.697138,0.0008197806602
id101,thinking,C4,High_Beta,scenario9,9,22.70622808,0.0008449514877
id101,thinking,C4,Low_Beta,scenario1,1,17.73937423,0.0005054382157
id101,thinking,C4,Low_Beta,scenario2,2,9.313235567,0.0001368429531
id101,thinking,C4,Low_Beta,scenario3,3,9.349738463,0.0001404732264
id101,thinking,C4,Low_Beta,scenario4,4,6.168291795,6.068268609e-05
id101,thinking,C4,Low_Beta,scenario5,5,7.591125348,0.0001015469139
id101,thinking,C4,Low_Beta,scenario6,6,12.07173976,0.0002246424568
id101,thinking,C4,Low_Beta,scenario7,7,8.859388603,0.000158046046
id101,thinking,C4,Low_Beta,scenario8,8,15.64400831,0.000386123712
id101,thinking,C4,Low_Beta,scenario9,9,16.31713854,0.000437672745
id101,thinking,C4,Mu,scenario1,1,23.09496285,0.0007920709828
id101,thinking,C4,Mu,scenario2,2,13.57194786,0.0002951723093
id101,thinking,C4,Mu,scenario3,3,11.62549092,0.0002398044689
id101,thinking,C4,Mu,scenario4,4,7.822206912,0.0001034942733
id101,thinking,C4,Mu,scenario5,5,6.940021727,8.232327334e-05
id101,thinking,C4,Mu,scenario6,6,19.52953386,0.0005756488065
id101,thinking,C4,Mu,scenario7,7,11.0707202,0.0001796379824
id101,thinking,C4,Mu,scenario8,8,21.11347452,0.0007530793263
id101,thinking,C4,Mu,scenario9,9,22.26992105,0.0007688584064
id101,thinking,CZ,High_Beta,scenario1,1,16.80486132,0.0005004409905
id101,thinking,CZ,High_Beta,scenario2,2,17.68144107,0.0005131209096
id101,thinking,CZ,High_Beta,scenario3,3,17.28899883,0.0005683856152
id101,thinking,CZ,High_Beta,scenario4,4,14.53519175,0.000399253394
id101,thinking,CZ,High_Beta,scenario5,5,12.08322529,0.0002810882016
id101,thinking,CZ,High_Beta,scenario6,6,18.30688356,0.0005432246856
id101,thinking,CZ,High_Beta,scenario7,7,14.03818991,0.0004176440441
id101,thinking,CZ,High_Beta,scenario8,8,18.74316292,0.0005911887532
id101,thinking,CZ,High_Beta,scenario9,9,20.95327151,0.0007444715486
id101,thinking,CZ,Low_Beta,scenario1,1,12.4640495,0.000275903358
id101,thinking,CZ,Low_Beta,scenario2,2,12.19905062,0.0002261092829
id101,thinking,CZ,Low_Beta,scenario3,3,14.05943876,0.0003188120749
id101,thinking,CZ,Low_Beta,scenario4,4,11.15524404,0.0001989571826
id101,thinking,CZ,Low_Beta,scenario5,5,9.537652048,0.0001561412183
id101,thinking,CZ,Low_Beta,scenario6,6,14.56742154,0.0003461803446
id101,thinking,CZ,Low_Beta,scenario7,7,12.04373916,0.0002536895265
id101,thinking,CZ,Low_Beta,scenario8,8,15.85756051,0.0004583679428
id101,thinking,CZ,Low_Beta,scenario9,9,12.83182646,0.0002620454736
id101,thinking,CZ,Mu,scenario1,1,23.21867861,0.0009859404789
id101,thinking,CZ,Mu,scenario2,2,12.70254216,0.0002681559349
id101,thinking,CZ,Mu,scenario3,3,24.05819739,0.0009777859165
id101,thinking,CZ,Mu,scenario4,4,20.14883632,0.0007377330531
id101,thinking,CZ,Mu,scenario5,5,10.88693217,0.0001878009408
id101,thinking,CZ,Mu,scenario6,6,18.72915457,0.0005739904949
id101,thinking,CZ,Mu,scenario7,7,17.33657072,0.0005395062667
id101,thinking,CZ,Mu,scenario8,8,17.72990582,0.0005486526474
id101,thinking,CZ,Mu,scenario9,9,18.31655844,0.0005717734408
id102,resting,C3,High_Beta,scenario1,1,17.0339388,0.0005541200782
id102,resting,C3,High_Beta,scenario2,2,13.86519896,0.0003815728849
id102,resting,C3,High_Beta,scenario3,3,15.93529479,0.0004949175478
id102,resting,C3,High_Beta,scenario4,4,19.57626638,0.0007345063677
id102,resting,C3,High_Beta,scenario5,5,11.87058169,0.0003579044246
id102,resting,C3,High_Beta,scenario6,6,19.20535699,0.0007345976993
id102,resting,C3,High_Beta,scenario7,7,14.66281987,0.0005018874808
id102,resting,C3,High_Beta,scenario8,8,7.60157544,0.0001006159293
id102,resting,C3,High_Beta,scenario9,9,3.528935979,3.375681044e-05
id102,resting,C3,Low_Beta,scenario1,1,13.78536885,0.0003508564742
id102,resting,C3,Low_Beta,scenario2,2,9.307842174,0.0001398331232
id102,resting,C3,Low_Beta,scenario3,3,12.8131833,0.000343528018
id102,resting,C3,Low_Beta,scenario4,4,13.18648101,0.0002915446188
id102,resting,C3,Low_Beta,scenario5,5,8.923329057,0.0001699441933
id102,resting,C3,Low_Beta,scenario6,6,11.65918417,0.000257468343
id102,resting,C3,Low_Beta,scenario7,7,12.80270231,0.0003045281139
id102,resting,C3,Low_Beta,scenario8,8,5.057415708,4.460198042e-05
id102,resting,C3,Low_Beta,scenario9,9,2.400333539,1.217532669e-05
id102,resting,C3,Mu,scenario1,1,14.91257083,0.0004113614815
id102,resting,C3,Mu,scenario2,2,10.31198706,0.0001898177851
id102,resting,C3,Mu,scenario3,3,15.31909746,0.000442117359
id102,resting,C3,Mu,scenario4,4,19.14474234,0.0006022060026
id102,resting,C3,Mu,scenario5,5,11.19423887,0.0002983079568
id102,resting,C3,Mu,scenario6,6,17.00333925,0.0005061779098
id102,resting,C3,Mu,scenario7,7,13.32136674,0.0003908903245
id102,resting,C3,Mu,scenario8,8,5.426228321,4.912474998e-05
id102,resting,C3,Mu,scenario9,9,2.706281204,1.330300602e-05
id102,resting,C4,High_Beta,scenario1,1,22.20974499,0.0008889972703
id102,resting,C4,High_Beta,scenario2,2,15.92524953,0.0004411331715
id102,resting,C4,High_Beta,scenario3,3,17.68638657,0.0005657337341
id102,resting,C4,High_Beta,scenario4,4,18.02903251,0.0007445204022
id102,resting,C4,High_Beta,scenario5,5,18.96873745,0.0007147622922
id102,resting,C4,High_Beta,scenario6,6,22.43650801,0.0009042638314
id102,resting,C4,High_Beta,scenario7,7,20.06360777,0.0008067267761
id102,resting,C4,High_Beta,scenario8,8,18.70680287,0.0007619802213
id102,resting,C4,High_Beta,scenario9,9,16.14190684,0.0004985585453
id102,resting,C4,Low_Beta,scenario1,1,23.45444265,0.0009024068372
id102,resting,C4,Low_Beta,scenario2,2,14.35740324,0.0003893191435
id102,resting,C4,Low_Beta,scenario3,3,13.06821058,0.0002784502841
id102,resting,C4,Low_Beta,scenario4,4,12.3508929,0.0003153943223
id102,resting,C4,Low_Beta,scenario5,5,13.80233431,0.000355348179
id102,resting,C4,Low_Beta,scenario6,6,14.62955138,0.0003581420566
id102,resting,C4,Low_Beta,scenario7,7,13.38660019,0.0003344836615
id102,resting,C4,Low_Beta,scenario8,8,11.55595152,0.0002710025568
id102,resting,C4,Low_Beta,scenario9,9,11.72844351,0.0002240109899
id102,resting,C4,Mu,scenario1,1,17.4629221,0.0005176919255
id102,resting,C4,Mu,scenario2,2,16.80366455,0.000531932581
id102,resting,C4,Mu,scenario3,3,18.91679755,0.000571065759
id102,resting,C4,Mu,scenario4,4,16.35420839,0.0005188673302
id102,resting,C4,Mu,scenario5,5,15.83950901,0.0004473499973
id102,resting,C4,Mu,scenario6,6,13.59006034,0.0002978654373
id102,resting,C4,Mu,scenario7,7,15.2016097,0.0004041123084
id102,resting,C4,Mu,scenario8,8,15.45523359,0.000454333316
id102,resting,C4,Mu,scenario9,9,12.43582565,0.0002504375029
id102,resting,CZ,High_Beta,scenario1,1,16.1577027,0.0005097861482
id102,resting,CZ,High_Beta,scenario2,2,16.12445584,0.0006320671867
id102,resting,CZ,High_Beta,scenario3,3,22.07642272,0.0009198378022
id102,resting,CZ,High_Beta,scenario4,4,16.50604488,0.0005999235146
